id,market_and_exchange_names,report_date_as_yyyy_mm_dd,yyyy_report_week_ww,contract_market_name,cftc_contract_market_code,cftc_market_code,cftc_region_code,cftc_commodity_code,commodity_name,open_interest_all,noncomm_positions_long_all,noncomm_positions_short_all,noncomm_postions_spread_all,comm_positions_long_all,comm_positions_short_all,tot_rept_positions_long_all,tot_rept_positions_short,nonrept_positions_long_all,nonrept_positions_short_all,open_interest_old,noncomm_positions_long_old,noncomm_positions_short_old,noncomm_positions_spread,comm_positions_long_old,comm_positions_short_old,tot_rept_positions_long_old,tot_rept_positions_short_1,nonrept_positions_long_old,nonrept_positions_short_old,open_interest_other,noncomm_positions_long_other,noncomm_positions_short_other,noncomm_positions_spread_1,comm_positions_long_other,comm_positions_short_other,tot_rept_positions_long_other,tot_rept_positions_short_2,nonrept_positions_long_other,nonrept_positions_short_other,change_in_open_interest_all,change_in_noncomm_long_all,change_in_noncomm_short_all,change_in_noncomm_spead_all,change_in_comm_long_all,change_in_comm_short_all,change_in_tot_rept_long_all,change_in_tot_rept_short,change_in_nonrept_long_all,change_in_nonrept_short_all,pct_of_open_interest_all,pct_of_oi_noncomm_long_all,pct_of_oi_noncomm_short_all,pct_of_oi_noncomm_spread,pct_of_oi_comm_long_all,pct_of_oi_comm_short_all,pct_of_oi_tot_rept_long_all,pct_of_oi_tot_rept_short,pct_of_oi_nonrept_long_all,pct_of_oi_nonrept_short_all,pct_of_open_interest_old,pct_of_oi_noncomm_long_old,pct_of_oi_noncomm_short_old,pct_of_oi_noncomm_spread_1,pct_of_oi_comm_long_old,pct_of_oi_comm_short_old,pct_of_oi_tot_rept_long_old,pct_of_oi_tot_rept_short_1,pct_of_oi_nonrept_long_old,pct_of_oi_nonrept_short_old,pct_of_open_interest_other,pct_of_oi_noncomm_long_other,pct_of_oi_noncomm_short_other,pct_of_oi_noncomm_spread_2,pct_of_oi_comm_long_other,pct_of_oi_comm_short_other,pct_of_oi_tot_rept_long_other,pct_of_oi_tot_rept_short_2,pct_of_oi_nonrept_long_other,pct_of_oi_nonrept_short_other,traders_tot_all,traders_noncomm_long_all,traders_noncomm_short_all,traders_noncomm_spread_all,traders_comm_long_all,traders_comm_short_all,traders_tot_rept_long_all,traders_tot_rept_short_all,traders_tot_old,traders_noncomm_long_old,traders_noncomm_short_old,traders_noncomm_spead_old,traders_comm_long_old,traders_comm_short_old,traders_tot_rept_long_old,traders_tot_rept_short_old,traders_tot_other,traders_noncomm_long_other,traders_noncomm_short_other,traders_noncomm_spread_other,traders_comm_long_other,traders_comm_short_other,traders_tot_rept_long_other,traders_tot_rept_short_other,conc_gross_le_4_tdr_long,conc_gross_le_4_tdr_short,conc_gross_le_8_tdr_long,conc_gross_le_8_tdr_short,conc_net_le_4_tdr_long_all,conc_net_le_4_tdr_short_all,conc_net_le_8_tdr_long_all,conc_net_le_8_tdr_short_all,conc_gross_le_4_tdr_long_1,conc_gross_le_4_tdr_short_1,conc_gross_le_8_tdr_long_1,conc_gross_le_8_tdr_short_1,conc_net_le_4_tdr_long_old,conc_net_le_4_tdr_short_old,conc_net_le_8_tdr_long_old,conc_net_le_8_tdr_short_old,conc_gross_le_4_tdr_long_2,conc_gross_le_4_tdr_short_2,conc_gross_le_8_tdr_long_2,conc_gross_le_8_tdr_short_2,conc_net_le_4_tdr_long_other,conc_net_le_4_tdr_short_other,conc_net_le_8_tdr_long_other,conc_net_le_8_tdr_short_other,contract_units,commodity,commodity_subgroup_name,commodity_group_name,futonly_or_combined
220524146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2022-05-24T00:00:00.000,2022 Report Week 21,ETHER CASH SETTLED,146021,CME,CHI,146,ETHER,3443,2475,2291,216,0,312,2691,2819,752,624,3443,2475,2291,216,0,312,2691,2819,752,624,0,0,0,0,0,0,0,0,0,0,-203,-199,-94,-18,0,-35,-217,-147,14,-56,100.0,71.9,66.5,6.3,0.0,9.1,78.2,81.9,21.8,18.1,100.0,71.9,66.5,6.3,0.0,9.1,78.2,81.9,21.8,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,18,24,7,0,4,21,33,47,18,24,7,0,4,21,33,0,0,0,0,0,0,0,0,46.2,32.6,59.7,47.1,45.6,31.6,58.5,46.2,46.2,32.6,59.7,47.1,45.6,31.6,58.5,46.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
220517146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2022-05-17T00:00:00.000,2022 Report Week 20,ETHER CASH SETTLED,146021,CME,CHI,146,ETHER,3646,2674,2385,234,0,347,2908,2966,738,680,3646,2674,2385,234,0,347,2908,2966,738,680,0,0,0,0,0,0,0,0,0,0,203,16,15,96,0,-73,112,38,91,165,100.0,73.3,65.4,6.4,0.0,9.5,79.8,81.3,20.2,18.7,100.0,73.3,65.4,6.4,0.0,9.5,79.8,81.3,20.2,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,19,20,7,0,5,22,30,45,19,20,7,0,5,22,30,0,0,0,0,0,0,0,0,52.4,32.5,62.3,49.3,50.9,31.7,60.4,48.5,52.4,32.5,62.3,49.3,50.9,31.7,60.4,48.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
220510146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2022-05-10T00:00:00.000,2022 Report Week 19,ETHER CASH SETTLED,146021,CME,CHI,146,ETHER,3443,2658,2370,138,0,420,2796,2928,647,515,3443,2658,2370,138,0,420,2796,2928,647,515,0,0,0,0,0,0,0,0,0,0,462,616,132,-29,0,246,587,349,-125,113,100.0,77.2,68.8,4.0,0.0,12.2,81.2,85.0,18.8,15.0,100.0,77.2,68.8,4.0,0.0,12.2,81.2,85.0,18.8,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,19,21,6,0,5,22,30,46,19,21,6,0,5,22,30,0,0,0,0,0,0,0,0,46.9,35.2,63.9,52.3,46.0,34.3,62.7,51.3,46.9,35.2,63.9,52.3,46.0,34.3,62.7,51.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
220503146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2022-05-03T00:00:00.000,2022 Report Week 18,ETHER CASH SETTLED,146021,CME,CHI,146,ETHER,2981,2042,2238,167,0,174,2209,2579,772,402,2981,2042,2238,167,0,174,2209,2579,772,402,0,0,0,0,0,0,0,0,0,0,-764,-568,-548,-267,0,2,-835,-813,71,49,100.0,68.5,75.1,5.6,0.0,5.8,74.1,86.5,25.9,13.5,100.0,68.5,75.1,5.6,0.0,5.8,74.1,86.5,25.9,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,15,19,6,0,3,18,26,38,15,19,6,0,3,18,26,0,0,0,0,0,0,0,0,40.8,43.3,56.5,61.2,39.7,43.3,55.4,61.2,40.8,43.3,56.5,61.2,39.7,43.3,55.4,61.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
220426146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2022-04-26T00:00:00.000,2022 Report Week 17,ETHER CASH SETTLED,146021,CME,CHI,146,ETHER,3745,2610,2786,434,0,172,3044,3392,701,353,3745,2610,2786,434,0,172,3044,3392,701,353,0,0,0,0,0,0,0,0,0,0,491,655,233,114,0,89,769,436,-278,55,100.0,69.7,74.4,11.6,0.0,4.6,81.3,90.6,18.7,9.4,100.0,69.7,74.4,11.6,0.0,4.6,81.3,90.6,18.7,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,22,23,13,0,3,28,34,49,22,23,13,0,3,28,34,0,0,0,0,0,0,0,0,39.5,42.3,55.8,60.4,38.6,38.2,53.6,56.3,39.5,42.3,55.8,60.4,38.6,38.2,53.6,56.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
220419146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2022-04-19T00:00:00.000,2022 Report Week 16,ETHER CASH SETTLED,146021,CME,CHI,146,ETHER,3254,1955,2553,320,0,83,2275,2956,979,298,3254,1955,2553,320,0,83,2275,2956,979,298,0,0,0,0,0,0,0,0,0,0,-33,-58,1,38,0,-59,-20,-20,-13,-13,100.0,60.1,78.5,9.8,0.0,2.6,69.9,90.8,30.1,9.2,100.0,60.1,78.5,9.8,0.0,2.6,69.9,90.8,30.1,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,19,17,9,0,1,25,23,39,19,17,9,0,1,25,23,0,0,0,0,0,0,0,0,31.2,49.0,45.9,67.8,30.9,44.9,44.2,63.7,31.2,49.0,45.9,67.8,30.9,44.9,44.2,63.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
220412146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2022-04-12T00:00:00.000,2022 Report Week 15,ETHER CASH SETTLED,146021,CME,CHI,146,ETHER,3287,2013,2552,282,0,142,2295,2976,992,311,3287,2013,2552,282,0,142,2295,2976,992,311,0,0,0,0,0,0,0,0,0,0,-214,-121,-312,87,0,59,-34,-166,-180,-48,100.0,61.2,77.6,8.6,0.0,4.3,69.8,90.5,30.2,9.5,100.0,61.2,77.6,8.6,0.0,4.3,69.8,90.5,30.2,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,19,18,8,0,2,25,24,41,19,18,8,0,2,25,24,0,0,0,0,0,0,0,0,36.0,48.3,49.0,66.2,35.1,46.1,48.1,63.9,36.0,48.3,49.0,66.2,35.1,46.1,48.1,63.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
220405146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2022-04-05T00:00:00.000,2022 Report Week 14,ETHER CASH SETTLED,146021,CME,CHI,146,ETHER,3501,2134,2864,195,0,83,2329,3142,1172,359,3501,2134,2864,195,0,83,2329,3142,1172,359,0,0,0,0,0,0,0,0,0,0,90,23,-39,53,0,0,76,14,14,76,100.0,61.0,81.8,5.6,0.0,2.4,66.5,89.7,33.5,10.3,100.0,61.0,81.8,5.6,0.0,2.4,66.5,89.7,33.5,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,27,15,6,0,1,32,20,46,27,15,6,0,1,32,20,0,0,0,0,0,0,0,0,28.7,48.2,40.3,68.7,28.7,48.2,40.3,68.7,28.7,48.2,40.3,68.7,28.7,48.2,40.3,68.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
220329146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2022-03-29T00:00:00.000,2022 Report Week 13,ETHER CASH SETTLED,146021,CME,CHI,146,ETHER,3411,2111,2903,142,0,83,2253,3128,1158,283,3411,2111,2903,142,0,83,2253,3128,1158,283,0,0,0,0,0,0,0,0,0,0,53,-1,194,-71,0,-41,-72,82,125,-29,100.0,61.9,85.1,4.2,0.0,2.4,66.1,91.7,33.9,8.3,100.0,61.9,85.1,4.2,0.0,2.4,66.1,91.7,33.9,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,27,17,5,0,1,31,20,46,27,17,5,0,1,31,20,0,0,0,0,0,0,0,0,31.8,46.3,42.0,68.0,31.8,46.2,41.3,68.0,31.8,46.3,42.0,68.0,31.8,46.2,41.3,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
220322146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2022-03-22T00:00:00.000,2022 Report Week 12,ETHER CASH SETTLED,146021,CME,CHI,146,ETHER,3358,2112,2709,213,0,124,2325,3046,1033,312,3358,2112,2709,213,0,124,2325,3046,1033,312,0,0,0,0,0,0,0,0,0,0,479,197,574,164,0,-18,361,720,118,-241,100.0,62.9,80.7,6.3,0.0,3.7,69.2,90.7,30.8,9.3,100.0,62.9,80.7,6.3,0.0,3.7,69.2,90.7,30.8,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,21,17,6,0,2,27,21,42,21,17,6,0,2,27,21,0,0,0,0,0,0,0,0,40.3,41.7,50.3,66.8,40.3,38.1,49.6,62.4,40.3,41.7,50.3,66.8,40.3,38.1,49.6,62.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
220315146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2022-03-15T00:00:00.000,2022 Report Week 11,ETHER CASH SETTLED,146021,CME,CHI,146,ETHER,2879,1915,2135,49,0,142,1964,2326,915,553,2879,1915,2135,49,0,142,1964,2326,915,553,0,0,0,0,0,0,0,0,0,0,-279,-330,-256,-15,0,-6,-345,-277,66,-2,100.0,66.5,74.2,1.7,0.0,4.9,68.2,80.8,31.8,19.2,100.0,66.5,74.2,1.7,0.0,4.9,68.2,80.8,31.8,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,15,17,5,0,2,18,22,35,15,17,5,0,2,18,22,0,0,0,0,0,0,0,0,41.6,38.9,57.5,56.9,41.1,38.8,57.0,56.6,41.6,38.9,57.5,56.9,41.1,38.8,57.0,56.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
220308146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2022-03-08T00:00:00.000,2022 Report Week 10,ETHER CASH SETTLED,146021,CME,CHI,146,ETHER,3158,2245,2391,64,0,148,2309,2603,849,555,3158,2245,2391,64,0,148,2309,2603,849,555,0,0,0,0,0,0,0,0,0,0,54,163,-23,-38,0,32,125,-29,-71,83,100.0,71.1,75.7,2.0,0.0,4.7,73.1,82.4,26.9,17.6,100.0,71.1,75.7,2.0,0.0,4.7,73.1,82.4,26.9,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,17,17,6,0,2,20,23,37,17,17,6,0,2,20,23,0,0,0,0,0,0,0,0,40.8,41.7,59.9,59.0,40.5,41.5,59.2,58.7,40.8,41.7,59.9,59.0,40.5,41.5,59.2,58.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
220301146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2022-03-01T00:00:00.000,2022 Report Week 09,ETHER CASH SETTLED,146021,CME,CHI,146,ETHER,3104,2082,2414,102,0,116,2184,2632,920,472,3104,2082,2414,102,0,116,2184,2632,920,472,0,0,0,0,0,0,0,0,0,0,-678,-296,-170,-421,0,5,-717,-586,39,-92,100.0,67.1,77.8,3.3,0.0,3.7,70.4,84.8,29.6,15.2,100.0,67.1,77.8,3.3,0.0,3.7,70.4,84.8,29.6,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,17,19,4,0,2,20,22,38,17,19,4,0,2,20,22,0,0,0,0,0,0,0,0,47.2,36.7,58.3,55.1,47.2,35.5,58.3,53.8,47.2,36.7,58.3,55.1,47.2,35.5,58.3,53.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
220222146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2022-02-22T00:00:00.000,2022 Report Week 08,ETHER CASH SETTLED,146021,CME,CHI,146,ETHER,3782,2378,2584,523,0,111,2901,3218,881,564,3782,2378,2584,523,0,111,2901,3218,881,564,0,0,0,0,0,0,0,0,0,0,243,78,-46,265,0,28,343,247,-100,-4,100.0,62.9,68.3,13.8,0.0,2.9,76.7,85.1,23.3,14.9,100.0,62.9,68.3,13.8,0.0,2.9,76.7,85.1,23.3,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,19,20,8,0,2,26,24,42,19,20,8,0,2,26,24,0,0,0,0,0,0,0,0,39.8,35.1,53.9,52.7,39.8,33.2,51.5,47.8,39.8,35.1,53.9,52.7,39.8,33.2,51.5,47.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
220215146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2022-02-15T00:00:00.000,2022 Report Week 07,ETHER CASH SETTLED,146021,CME,CHI,146,ETHER,3539,2300,2630,258,0,83,2558,2971,981,568,3539,2300,2630,258,0,83,2558,2971,981,568,0,0,0,0,0,0,0,0,0,0,277,467,316,-196,0,0,271,120,6,157,100.0,65.0,74.3,7.3,0.0,2.3,72.3,84.0,27.7,16.0,100.0,65.0,74.3,7.3,0.0,2.3,72.3,84.0,27.7,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,21,22,8,0,1,26,27,45,21,22,8,0,1,26,27,0,0,0,0,0,0,0,0,42.9,35.7,53.9,51.8,42.9,34.6,53.4,50.2,42.9,35.7,53.9,51.8,42.9,34.6,53.4,50.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
221004146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2022-10-04T00:00:00.000,2022 Report Week 40,ETHER CASH SETTLED,146021,CME,CHI,146,ETHER,3812,2536,2435,469,116,360,3121,3264,691,548,3812,2536,2435,469,116,360,3121,3264,691,548,0,0,0,0,0,0,0,0,0,0,-875,-726,-406,-135,28,-257,-833,-798,-42,-77,100.0,66.5,63.9,12.3,3.0,9.4,81.9,85.6,18.1,14.4,100.0,66.5,63.9,12.3,3.0,9.4,81.9,85.6,18.1,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,22,29,14,1,4,29,43,58,22,29,14,1,4,29,43,0,0,0,0,0,0,0,0,43.2,31.2,54.5,42.5,41.1,31.2,52.2,42.1,43.2,31.2,54.5,42.5,41.1,31.2,52.2,42.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
220208146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2022-02-08T00:00:00.000,2022 Report Week 06,ETHER CASH SETTLED,146021,CME,CHI,146,ETHER,3262,1833,2314,454,0,83,2287,2851,975,411,3262,1833,2314,454,0,83,2287,2851,975,411,0,0,0,0,0,0,0,0,0,0,-349,-328,-110,-135,0,-43,-463,-288,114,-61,100.0,56.2,70.9,13.9,0.0,2.5,70.1,87.4,29.9,12.6,100.0,56.2,70.9,13.9,0.0,2.5,70.1,87.4,29.9,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,21,22,10,0,1,27,28,45,21,22,10,0,1,27,28,0,0,0,0,0,0,0,0,39.6,38.3,50.1,55.7,37.6,37.0,46.5,51.3,39.6,38.3,50.1,55.7,37.6,37.0,46.5,51.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
220201146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2022-02-01T00:00:00.000,2022 Report Week 05,ETHER CASH SETTLED,146021,CME,CHI,146,ETHER,3611,2161,2424,589,0,126,2750,3139,861,472,3611,2161,2424,589,0,126,2750,3139,861,472,0,0,0,0,0,0,0,0,0,0,-575,-251,-335,-193,-1,-13,-445,-541,-130,-34,100.0,59.8,67.1,16.3,0.0,3.5,76.2,86.9,23.8,13.1,100.0,59.8,67.1,16.3,0.0,3.5,76.2,86.9,23.8,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,22,17,12,0,2,29,25,42,22,17,12,0,2,29,25,0,0,0,0,0,0,0,0,40.0,37.7,52.7,55.9,38.3,36.5,48.2,53.1,40.0,37.7,52.7,55.9,38.3,36.5,48.2,53.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
220125146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2022-01-25T00:00:00.000,2022 Report Week 04,ETHER CASH SETTLED,146021,CME,CHI,146,ETHER,4186,2412,2759,782,1,139,3195,3680,991,506,4186,2412,2759,782,1,139,3195,3680,991,506,0,0,0,0,0,0,0,0,0,0,318,86,139,146,1,35,233,320,85,-2,100.0,57.6,65.9,18.7,0.0,3.3,76.3,87.9,23.7,12.1,100.0,57.6,65.9,18.7,0.0,3.3,76.3,87.9,23.7,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,23,18,11,1,2,29,27,44,23,18,11,1,2,29,27,0,0,0,0,0,0,0,0,37.6,41.3,49.9,58.9,30.7,40.1,41.2,53.0,37.6,41.3,49.9,58.9,30.7,40.1,41.2,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
220118146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2022-01-18T00:00:00.000,2022 Report Week 03,ETHER CASH SETTLED,146021,CME,CHI,146,ETHER,3868,2326,2620,636,0,104,2962,3360,906,508,3868,2326,2620,636,0,104,2962,3360,906,508,0,0,0,0,0,0,0,0,0,0,-12,234,40,-83,0,13,151,-30,-163,18,100.0,60.1,67.7,16.4,0.0,2.7,76.6,86.9,23.4,13.1,100.0,60.1,67.7,16.4,0.0,2.7,76.6,86.9,23.4,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,25,14,8,0,2,29,21,42,25,14,8,0,2,29,21,0,0,0,0,0,0,0,0,38.8,46.5,50.2,65.3,29.4,45.5,40.3,59.1,38.8,46.5,50.2,65.3,29.4,45.5,40.3,59.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
220111146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2022-01-11T00:00:00.000,2022 Report Week 02,ETHER CASH SETTLED,146021,CME,CHI,146,ETHER,3880,2092,2580,719,0,91,2811,3390,1069,490,3880,2092,2580,719,0,91,2811,3390,1069,490,0,0,0,0,0,0,0,0,0,0,350,73,-76,356,-37,29,392,309,-42,41,100.0,53.9,66.5,18.5,0.0,2.3,72.4,87.4,27.6,12.6,100.0,53.9,66.5,18.5,0.0,2.3,72.4,87.4,27.6,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,26,15,11,0,2,31,24,44,26,15,11,0,2,31,24,0,0,0,0,0,0,0,0,30.0,45.1,43.2,63.2,23.7,43.1,35.2,56.4,30.0,45.1,43.2,63.2,23.7,43.1,35.2,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
220104146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2022-01-04T00:00:00.000,2022 Report Week 01,ETHER CASH SETTLED,146021,CME,CHI,146,ETHER,3530,2019,2656,363,37,62,2419,3081,1111,449,3530,2019,2656,363,37,62,2419,3081,1111,449,0,0,0,0,0,0,0,0,0,0,-1024,-516,-681,-343,-12,4,-871,-1020,-153,-4,100.0,57.2,75.2,10.3,1.0,1.8,68.5,87.3,31.5,12.7,100.0,57.2,75.2,10.3,1.0,1.8,68.5,87.3,31.5,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,28,14,8,1,1,35,19,46,28,14,8,1,1,35,19,0,0,0,0,0,0,0,0,27.0,47.7,39.4,66.2,26.5,47.5,36.7,65.2,27.0,47.7,39.4,66.2,26.5,47.5,36.7,65.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
211228146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2021-12-28T00:00:00.000,2021 Report Week 52,ETHER CASH SETTLED,146021,CME,CHI,146,ETHER,4554,2535,3337,706,49,58,3290,4101,1264,453,4554,2535,3337,706,49,58,3290,4101,1264,453,0,0,0,0,0,0,0,0,0,0,-349,-145,-56,-301,49,0,-397,-357,48,8,100.0,55.7,73.3,15.5,1.1,1.3,72.2,90.1,27.8,9.9,100.0,55.7,73.3,15.5,1.1,1.3,72.2,90.1,27.8,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,23,17,13,1,1,32,25,44,23,17,13,1,1,32,25,0,0,0,0,0,0,0,0,29.8,49.6,44.4,66.2,27.6,49.0,38.8,62.1,29.8,49.6,44.4,66.2,27.6,49.0,38.8,62.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
211221146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2021-12-21T00:00:00.000,2021 Report Week 51,ETHER CASH SETTLED,146021,CME,CHI,146,ETHER,4903,2680,3393,1007,0,58,3687,4458,1216,445,4903,2680,3393,1007,0,58,3687,4458,1216,445,0,0,0,0,0,0,0,0,0,0,-7,-216,-40,190,0,-80,-26,70,19,-77,100.0,54.7,69.2,20.5,0.0,1.2,75.2,90.9,24.8,9.1,100.0,54.7,69.2,20.5,0.0,1.2,75.2,90.9,24.8,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,28,16,14,0,1,36,26,48,28,16,14,0,1,36,26,0,0,0,0,0,0,0,0,27.7,48.5,41.9,63.7,27.0,47.6,36.8,60.0,27.7,48.5,41.9,63.7,27.0,47.6,36.8,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
